stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
9791,2452,EVANS AVE AT SHELDON AVE WEST SIDE,,43.611507,-79.545741,,,,,2
9792,5681,MIDLAND AVE AT ARTILLERY ST,,43.8183,-79.293975,,,,,2
9793,6282,CACTUS AVE AT HOMEWOOD AVE,,43.788018,-79.432973,,,,,1
9794,5233,LAWRENCE AVE EAST AT BELLAMY RD NORTH,,43.757522,-79.235653,,,,,1
9795,144,BATHURST ST AT GLENCAIRN AVE,,43.712465,-79.428259,,,,,1
9796,5587,MARKHAM RD AT VERNE CRES,,43.795803,-79.240118,,,,,1
9797,6143,STEELES AVE EAST AT WAGGONERS WELLS LANE WEST SIDE,,43.809913,-79.366832,,,,,1
9798,832,COLLEGE ST AT GRACE ST,,43.654904,-79.415729,,,,,2
9799,5037,EAST AVE AT GOLDERS GREEN AVE,,43.784674,-79.133327,,,,,1
9800,9777,LESMILL RD AT YORK MILLS RD,,43.754942,-79.35224,,,,,2
9801,906,DANFORTH AVE AT PATRICIA DR,,43.686526,-79.308834,,,,,1
9802,9515,YORKLAND BLVD (NORTH) AT YORKLAND RD EAST SIDE,,43.772972,-79.335765,,,,,1
9803,4151,KING ST EAST AT TRINITY ST,,43.653405,-79.361931,,,,,2
9804,1935,DON MILLS RD AT GATEWAY BLVD,,43.714554,-79.336578,,,,,1
9805,2398,EGLINTON AVE WEST AT GABIAN WAY,,43.691865,-79.467348,,,,,1
9806,6436,HUNTINGWOOD DR AT CROCKAMHILL DR WEST SIDE,,43.797377,-79.282116,,,,,1
9807,9034,YONGE ST AT PATRICIA AVE,,43.79007,-79.417913,,,,,1
9808,14147,DUPONT ST AT OSSINGTON AVE WEST SIDE,,43.670338,-79.429595,,,,,2
9809,6020,ROGERS RD AT DUFFERIN ST,,43.685478,-79.446263,,,,,1
9810,2299,EGLINTON AVE EAST AT PHARMACY AVE EAST SIDE,,43.725616,-79.296931,,,,,1
9812,6278,CACTUS AVE AT DREWRY AVE NORTH SIDE,,43.78445,-79.431487,,,,,1
9814,3461,CROW TRAIL AT TUNMEAD SQ,,43.810656,-79.232627,,,,,1
9815,6758,PHARMACY AVE AT SURREY AVE,,43.737271,-79.302114,,,,,1
9816,8750,WESTON RD AT NORTHLAND AVE,,43.678988,-79.474251,,,,,1
9817,4121,KENNEDY RD AT SHEPPARD AVE EAST,,43.783113,-79.288013,,,,,2
9818,4049,KEELE ST AT WILSON AVE SOUTH SIDE,,43.726046,-79.482098,,,,,1
9820,7366,ST PHILLIPS RD AT RIVERVIEW HEIGHTS,,43.703282,-79.531907,,,,,2
9821,2011,DRIFTWOOD AVE AT YORKWOODS GATE,,43.751725,-79.512901,,,,,1
9822,10855,OPPOSITE 6807 STEELES AVE WEST,,43.756165,-79.611234,,,,,2
9823,1294,MCCOWAN RD AT EGLINTON AVE EAST,,43.738576,-79.238026,,,,,1
9824,2194,DUNDAS ST WEST AT UNIVERSITY AVE (ST PATRICK STATION),,43.654903,-79.387858,,,,,2
9826,1679,YORKVILLE AVE AT YONGE ST WEST SIDE,,43.671831,-79.388228,,,,,1
9827,8261,STEELES AVE EAST AT BATHURST ST,,43.792713,-79.445133,,,,,1
9828,107,BATHURST ST AT CLAXTON BLVD SOUTH SIDE,,43.686626,-79.41981,,,,,1
9829,5484,LESLIE ST AT TALWOOD DR (SOUTH),,43.738176,-79.356668,,,,,2
9830,7199,SHEPPARD AVE EAST AT KINGSTON RD,,43.799315,-79.146956,,,,,1
9831,8493,VICTORIA PARK AVE AT PEARD RD,,43.710781,-79.296887,,,,,1
9832,3847,2825 ISLINGTON AVE,,43.748923,-79.568008,,,,,1
9833,6537,MAPLE AVE AT GLEN RD EAST SIDE,,43.674918,-79.375285,,,,,2
9834,9071,YORK MILLS RD AT DON MILLS RD,,43.756026,-79.346515,,,,,1
9835,3762,ISLINGTON AVE AT BARKER AVE,,43.731745,-79.562725,,,,,1
9836,10861,STEELES AVE WEST AT STEINWAY BLVD,,43.754008,-79.62008,,,,,1
9837,10539,7303 WARDEN AVE,,43.830155,-79.327015,,,,,1
9839,9020,YONGE ST AT LAWRENCE AVE WEST (LAWRENCE STATION),,43.725209,-79.402352,,,,,1
9840,5277,OPPOSITE 5450 LAWRENCE AVE EAST,,43.778951,-79.139129,,,,,1
9841,4625,ST CLAIR AVE EAST AT JEANETTE ST,,43.719755,-79.246953,,,,,1
9842,5482,LESLIE ST AT TALWOOD DR (NORTH),,43.740948,-79.35754,,,,,1
9843,4505,OLD WESTON RD AT ROGERS RD,,43.681715,-79.467464,,,,,1
9844,5280,LAWRENCE AVE EAST AT KENNEDY RD WEST SIDE,,43.749501,-79.275628,,,,,1
9845,4767,AIRPORT RD AT SILVER DART DR,,43.695108,-79.631115,,,,,2
9846,9846,BRENYON WAY AT SEWELLS RD SOUTH SIDE,,43.80739,-79.215366,,,,,1
9847,2315,EGLINTON AVE EAST AT THERMOS RD,,43.729427,-79.281029,,,,,1
9848,7090,SCARLETT RD AT ELLINS AVNEUE,,43.670713,-79.502655,,,,,1
9849,5968,OSSINGTON AVE AT GEARY AVE,,43.671893,-79.429876,,,,,1
9850,5533,MAIN ST AT GERRARD ST EAST,,43.683779,-79.300056,,,,,1
9851,1125,GERRARD ST EAST AT NORWOOD RD,,43.683267,-79.303163,,,,,2
9852,8922,WOODBINE AVE AT KINGSTON RD,,43.67379,-79.307762,,,,,1
9853,9509,ISLINGTON AVE AT RESOURCES RD NORTH SIDE,,43.707167,-79.551188,,,,,1
9854,4574,RONCESVALLES AVE AT GARDEN AVE,,43.643581,-79.447941,,,,,2
9855,7118,SENLAC RD AT ELMHURST AVE,,43.760413,-79.423078,,,,,1
9856,8733,WESTON RD AT JANE ST,,43.691276,-79.50065,,,,,1
9857,1319,MCCOWAN RD AT OPPOSITE WOODSIDE SQUARE MALL,,43.810173,-79.267835,,,,,1
9858,5644,MARTIN GROVE RD AT SABINE RD,,43.666816,-79.559756,,,,,1
9859,6447,HUNTINGWOOD DR AT HARFLEUR RD,,43.791254,-79.299206,,,,,1
9860,5112,GULLIVER RD AT CULFORD RD,,43.697841,-79.483719,,,,,1
9861,1751,THE BRIDLE PATH AT SUNCREST DR NORTH SIDE,,43.72675,-79.36021,,,,,1
9862,9849,BRENYON WAY AT WALKWAY TO LOWRY SQ,,43.803497,-79.208281,,,,,1
9863,10661,SOUTH KINGSWAY AT RIPLEY AVE,,43.63672,-79.475039,,,,,2
9864,14051,KEELE ST AT RONROSE DR,,43.786846,-79.49587,,,,,2
9865,9459,EASTDALE AVE AT GOODWOOD PARK CRES NORTH SIDE,,43.694752,-79.300681,,,,,1
9866,6800,PRITCHARD AVE AT MOULD AVE,,43.67068,-79.487835,,,,,2
9867,1826,CUMMER AVE AT WILLOWDALE AVE,,43.788587,-79.410051,,,,,1
9868,13609,BASALTIC RD AT JACOB KEFFER PKWY SOUTH SIDE,,43.829171,-79.498659,,,,,1
9869,5243,LAWRENCE AVE EAST AT CANLISH RD EAST SIDE,,43.748124,-79.281211,,,,,1
9870,1519,ROYAL YORK RD AT STRATH HUMBER CRT,,43.661367,-79.517657,,,,,1
9871,642,BRIMLEY RD AT FRASERTON GATE,,43.748777,-79.253304,,,,,1
9872,5345,LAWRENCE AVE WEST AT BROOKHAVEN DR WEST SIDE,,43.704338,-79.497168,,,,,2
9873,402,BIRCHMOUNT RD AT DULVERTON RD NORTH SIDE,,43.748711,-79.285183,,,,,1
9875,8017,PARKVIEW HILL CRES AT ALDER RD,,43.703778,-79.325203,,,,,2
9876,6203,THE WESTWAY AT SUN ROW DR,,43.689316,-79.540696,,,,,2
9877,10834,PASSMORE AVE AT STATE CROWN BLVD,,43.828615,-79.259251,,,,,1
9878,4193,KING ST WEST AT WILSON PARK RD WEST SIDE,,43.637034,-79.442107,,,,,2
9879,2404,EGLINTON AVE WEST AT EDEN VALLEY DR,,43.680959,-79.533042,,,,,1
9880,1240,LESLIE ST AT LAKE SHORE BLVD EAST,,43.659379,-79.328636,,,,,1
9881,5918,OCONNOR DR AT AMSTERDAM AVE WEST SIDE,,43.714264,-79.306135,,,,,1
9882,7954,LORD SEATON RD AT THE LINKS RD,,43.752579,-79.401713,,,,,1
9883,1822,CUMMER AVE AT SNOWCREST AVE (WEST),,43.793602,-79.38791,,,,,1
9885,9975,TAPSCOTT RD AT BLACKWELL AVE,,43.80541,-79.221124,,,,,1
9886,8842,WILSON AVE AT BELGRAVE AVE,,43.740494,-79.418298,,,,,1
9887,6553,MARLEE AVE AT STAYNER AVE,,43.705662,-79.442525,,,,,1
9888,3890,JANE ST AT FINCH AVE WEST NORTH SIDE,,43.757722,-79.517639,,,,,1
9890,4535,77 PROGRESS AVE,,43.77157,-79.276177,,,,,1
9892,2137,DUNDAS ST WEST AT ACORN AVE,,43.637002,-79.539091,,,,,1
9893,3257,YORK MILLS RD AT FENN AVE,,43.746936,-79.389063,,,,,2
9894,10290,FINCHDENE SQ (NORTH) AT FINCHDENE SQ (WEST) EAST SIDE,,43.820455,-79.237495,,,,,1
9895,7817,HARBORD ST AT SPADINA AVE,,43.662955,-79.402355,,,,,1
9898,5234,LAWRENCE AVE EAST AT BEN STANTON BLVD,,43.757246,-79.238071,,,,,1
9899,2992,PAPE AVE AT COSBURN AVE,,43.689512,-79.348938,,,,,1
9900,6750,PHARMACY AVE AT ST CLAIR AVE EAST,,43.710121,-79.291157,,,,,1
9901,9665,LESMILL RD AT VALLEYBROOK DR,,43.757845,-79.35491,,,,,1
9902,6706,PHARMACY AVE AT ST BEDES RD,,43.704705,-79.288775,,,,,2
9903,12016,LAWRENCE AVE EAST AT BRIMFOREST GATE WEST SIDE,,43.780329,-79.133593,,,,,1
9904,6002,PRINCESS MARGARET BLVD AT DORNOCH DR,,43.666348,-79.557962,,,,,2
9905,4989,DIXON RD AT KELFIELD ST,,43.690062,-79.577215,,,,,1
9906,5380,LAWRENCE AVE WEST AT JEDBURGH RD,,43.724503,-79.405481,,,,,1
9907,13374,KEELE ST AT THE POND RD SOUTH SIDE,,43.771666,-79.49328,,,,,1
9908,692,BURNHAMTHORPE RD AT ROYALAVON CRES WEST SIDE,,43.650691,-79.536191,,,,,2
9909,5899,OAKWOOD AVE AT EARLSDALE AVE,,43.685438,-79.437946,,,,,1
9910,8878,OPPOSITE 1700 WILSON AVE (SHERIDAN MALL),,43.720373,-79.510851,,,,,1
9911,1940,DON MILLS RD AT GRAYDON HALL DR,,43.761612,-79.347007,,,,,1
9912,7930,LAWSON RD AT IRVINE RD EAST SIDE,,43.786517,-79.15492,,,,,1
9913,700,180 CALEDONIA RD,,43.680035,-79.456783,,,,,1
9915,7815,HARBORD ST AT OSSINGTON AVE EAST SIDE,,43.658586,-79.423805,,,,,1
9917,2356,EGLINTON AVE WEST AT GLENHAVEN ST WEST SIDE,,43.691365,-79.469903,,,,,1
9918,6897,THE QUEENSWAY AT KIPLING AVE,,43.621127,-79.526518,,,,,1
9920,7413,VICTORIA PARK AVE AT LANSING SQ,,43.773566,-79.322393,,,,,1
9921,3783,ISLINGTON AVE AT EGLINTON AVE WEST,,43.679947,-79.539189,,,,,1
9922,3520,DUNDAS ST WEST AT ROYAL YORK RD,,43.658958,-79.515093,,,,,2
9923,9629,COSBURN AVE AT WOODMOUNT AVE,,43.695789,-79.320055,,,,,1
9924,1379,NEILSON RD AT ELLESMERE RD,,43.782828,-79.205141,,,,,1
9925,7455,WOODSWORTH RD AT HOPPERTON DR (WEST),,43.764814,-79.372896,,,,,1
9926,348,BELLAMY RD NORTH AT BURNVIEW CRES SOUTH SIDE,,43.753673,-79.23418,,,,,2
9927,5867,NORFINCH DR AT STEELES AVE WEST,,43.772858,-79.53147,,,,,1
9928,12043,34 MOORE PARK AVE,,43.793257,-79.421974,,,,,1
9929,1498,RATHBURN RD AT RENFORTH DR WEST SIDE,,43.651401,-79.579905,,,,,1
9931,6598,MIDDLEFIELD RD AT RICHMOND PARK BLVD,,43.814391,-79.259711,,,,,1
9932,693,BURNHAMTHORPE RD AT ROYALAVON CRES,,43.650603,-79.536315,,,,,1
9936,6729,PHARMACY AVE AT NANCY AVE,,43.706263,-79.289279,,,,,1
9937,9395,EVANS AVE AT CREMORNE AVE,,43.620823,-79.501329,,,,,2
9938,3037,QUEEN ST EAST AT CAROLINE AVE,,43.662027,-79.335444,,,,,2
9939,8973,YONGE ST AT CRAIGHURST AVE SOUTH SIDE,,43.715193,-79.400249,,,,,1
9940,522,BLOOR ST WEST AT HIGH PARK AVE,,43.653661,-79.465125,,,,,1
9941,5332,LAWRENCE AVE EAST AT WEXFORD BLVD,,43.743809,-79.301516,,,,,1
9942,1490,RATHBURN RD AT MARTIN GROVE RD,,43.65717,-79.554947,,,,,1
9943,11242,LITTLES RD AT GRAYSON CRES (NORTH),,43.815916,-79.203009,,,,,1
9944,5887,OAKDALE RD AT JODY AVE,,43.744732,-79.525886,,,,,1
9945,7293,SHEPPARD AVE WEST AT PEWTER RD EAST SIDE,,43.759836,-79.418314,,,,,1
9946,8523,VICTORIA PARK AVE AT YORK MILLS RD SOUTH SIDE,,43.762721,-79.317519,,,,,1
9947,7296,SHEPPARD AVE WEST AT SENLAC RD,,43.758782,-79.42289,,,,,1
9948,8300,100 STEELES AVE WEST,,43.797159,-79.424694,,,,,1
9949,1038,NORTH SERVICE RD AT EGLINTON AVE EAST,,43.733051,-79.265482,,,,,1
9950,8815,WILLOWDALE AVE AT NORTON AVE,,43.774006,-79.403803,,,,,2
9951,4604,SPADINA RD AT EGLINTON AVE WEST SOUTH SIDE,,43.702023,-79.418831,,,,,1
9952,2910,MCNICOLL AVE AT WARDEN AVE,,43.806488,-79.320639,,,,,1
9953,11029,FINCH AVE WEST AT KIPLING AVE WEST SIDE,,43.743323,-79.582681,,,,,1
9954,8370,TOBA DR AT MONTRESSOR DR EAST SIDE,,43.757339,-79.391365,,,,,1
9955,3393,CALVINGTON DR AT EXBURY RD,,43.730857,-79.495463,,,,,1
9956,9479,COSBURN AVE AT BINSWOOD AVE WEST SIDE,,43.694896,-79.324709,,,,,1
9957,8745,WESTON RD AT MAINSHEP RD NORTH SIDE,,43.73191,-79.537535,,,,,1
9958,11589,ROGERS RD AT BICKNELL AVE,,43.681803,-79.474415,,,,,1
9959,7464,YORK MILLS RD AT BANBURY RD (WEST),,43.751617,-79.370251,,,,,1
9960,9663,DUNCAN MILL RD AT LESMILL RD,,43.760843,-79.358174,,,,,1
9961,14050,DUNDAS ST WEST AT GLENLAKE AVE,,43.660054,-79.453785,,,,,1
9962,5796,MORTIMER AVE AT WOODMOUNT AVE,,43.6919,-79.318314,,,,,2
9963,2425,EMMETT AVE AT EGLINTON AVE WEST NORTH SIDE,,43.684724,-79.503975,,,,,1
9964,5648,MARTIN GROVE RD AT SMITHFIELD PARK,,43.748476,-79.597257,,,,,1
9966,5939,OCONNOR DR AT VICTORIA PARK AVE,,43.723886,-79.301589,,,,,1
9967,4760,AIRPORT RD AT HIGHWAY 427 (ON RAMP),,43.686037,-79.603567,,,,,1
9968,2566,FINCH AVE EAST AT VICTORIA PARK AVE,,43.79331,-79.331098,,,,,1
9969,1170,JANE ST AT COLBECK ST NORTH SIDE,,43.653349,-79.486036,,,,,1
9970,3723,HORNER AT KIPLING AVE,,43.607086,-79.520871,,,,,1
9971,5426,LESLIE ST AT BANNATYNE DR SOUTH SIDE,,43.758443,-79.361349,,,,,1
9973,13488,CONFEDERATION PKWY AT STAFFERN DR,,43.828771,-79.486044,,,,,1
9974,13469,YORK MILLS RD AT SCARSDALE RD,,43.753631,-79.357345,,,,,2
9976,11035,FINCH AVE WEST AT KIPLING AVE,,43.743114,-79.582325,,,,,1
9977,6177,WESTON RD AT JOHN ST NORTH SIDE,,43.700726,-79.517993,,,,,1
9978,4340,KIPLING AVE AT MOUNT OLIVE DR,,43.746894,-79.58396,,,,,1
9979,5988,PAPE AVE AT OCONNOR DR,,43.693371,-79.350454,,,,,1
9980,3241,YONGE ST AT RICHMOND ST WEST,,43.651791,-79.379077,,,,,1
9981,4159,KING ST WEST AT BAY ST,,43.648738,-79.380086,,,,,2
9982,4066,3015 KENNEDY RD,,43.807569,-79.299758,,,,,1
9983,2729,ISLINGTON AVE AT THE QUEENSWAY,,43.623808,-79.514984,,,,,1
9984,1219,LAWRENCE AVE EAST AT BAYVIEW AVE WEST SIDE,,43.727834,-79.383212,,,,,1
9985,2504,FINCH AVE EAST AT DON MILLS RD WEST SIDE,,43.792519,-79.355061,,,,,1
9986,436,BIRCHMOUNT RD AT MERRYFIELD DR,,43.752187,-79.286871,,,,,2
9987,4216,KINGSTON RD AT CLAREMORE AVE,,43.704162,-79.252817,,,,,1
9988,4633,ST DENNIS DR AT DEAUVILLE LANE,,43.71868,-79.3304,,,,,1
9989,6408,GRANTBROOK ST AT CHARLTON BLVD,,43.781042,-79.432811,,,,,1
9990,8098,SIGNET DR AT FENMAR DR,,43.758331,-79.538749,,,,,1
9992,5882,138 OAKDALE RD,,43.742975,-79.526112,,,,,1
9993,3922,JANE ST AT SHOREHAM DR,,43.768686,-79.520198,,,,,1
9994,5625,MARTIN GROVE RD AT LONGBOURNE DR NORTH SIDE,,43.68111,-79.565988,,,,,1
9995,3472,DAVENPORT RD AT SYMINGTON AVE WEST SIDE,,43.670677,-79.453821,,,,,1
9996,8162,ST CLAIR AVE WEST AT DUFFERIN ST,,43.678096,-79.44289,,,,,1
9997,8339,SWEENEY DR AT VICTORIA PARK AVE WEST SIDE,,43.736716,-79.30829,,,,,1
9998,3970,KEELE ST AT CLEARVIEW HEIGHTS SOUTH SIDE,,43.693691,-79.474737,,,,,1
9999,5487,LESLIE ST AT ELSA VINE WAY SOUTH SIDE,,43.787728,-79.367559,,,,,1
10000,731,CALEDONIA RD AT LESWYN RD,,43.71565,-79.467472,,,,,1
10001,4280,KIPLING AVE AT JUTLAND RD NORTH SIDE,,43.627138,-79.529044,,,,,1
10002,474,BLOOR ST WEST AT INDIAN RD,,43.655478,-79.456696,,,,,1
10003,13333,JANE ST AT UPS PARKING LOT (NORTH OF STEELES),,43.778315,-79.520572,,,,,1
10004,3784,ISLINGTON AVE AT ELMHURST DR SOUTH SIDE,,43.722839,-79.5589,,,,,1
10005,5582,MARKHAM RD AT SCRANTON RD,,43.765077,-79.227239,,,,,1
10006,3426,CHESSWOOD DR AT CHAMPAGNE DR,,43.76414,-79.476452,,,,,1
10007,1513,ROYAL YORK RD AT KING GEORGES RD,,43.649959,-79.512423,,,,,1
10008,7256,SHEPPARD AVE EAST AT WASHBURN WAY,,43.796291,-79.227214,,,,,1
10009,2387,EGLINTON AVE WEST AT NORTHCLIFFE BLVD,,43.696163,-79.447778,,,,,1
10010,7469,YORK MILLS RD AT HARRISON RD,,43.749891,-79.378669,,,,,1
10011,11229,CONCORDE PL AT CONCORDE PL CUL DE SAC,,43.730052,-79.328289,,,,,1
10012,6462,HUNTINGWOOD DR AT PHARMACY AVE,,43.781813,-79.319901,,,,,1
10013,7322,SHERBOURNE ST AT KING ST EAST,,43.65119,-79.3681,,,,,1
10014,217,BATHURST ST AT WELLINGTON ST WEST,,43.642576,-79.402051,,,,,2
10015,10694,WESTON RD AT LANGSTAFF RD,,43.80821,-79.552109,,,,,1
10017,10803,OPPOSITE 330 MIDDLEFIELD RD,,43.803814,-79.255285,,,,,2
10018,3392,CALVINGTON DR AT DALSBY RD,,43.729582,-79.501485,,,,,2
10019,1097,GERRARD ST EAST AT LOGAN AVE,,43.667167,-79.345068,,,,,2
10020,5266,LAWRENCE AVE EAST AT GALLOWAY RD,,43.765986,-79.196611,,,,,1
10021,501,BLOOR ST WEST AT CLENDENAN AVE,,43.652383,-79.470067,,,,,1
10022,2731,ISLINGTON AVE AT TITAN RD,,43.630963,-79.517875,,,,,1
10023,12170,135 LA ROSE AVE,,43.685074,-79.523082,,,,,1
10024,7119,SENLAC RD AT FINCH AVE WEST SOUTH SIDE,,43.776176,-79.430133,,,,,1
10025,3775,ISLINGTON AVE AT CORDOVA AVE NORTH SIDE,,43.648758,-79.525093,,,,,2
10026,3776,ISLINGTON AVE AT DEERFOOT RD,,43.685151,-79.541192,,,,,2
10027,10291,250 FINCHDENE SQ,,43.821112,-79.234387,,,,,1
10028,6213,WINEVA AVE AT QUEEN ST EAST,,43.671152,-79.295895,,,,,1
10030,13483,EASTERN AVE AT KNOX AVE,,43.662431,-79.325362,,,,,2
10031,8943,YONGE BLVD AT FELBRIGG AVE,,43.736693,-79.410078,,,,,1
10032,277,CLARK AVE WEST AT YORK HILL BLVD,,43.804156,-79.444689,,,,,1
10033,819,COLLEGE ST AT BROCK AVE,,43.651889,-79.436211,,,,,2
10034,4283,KIPLING AVE AT BEAVERBROOK AVE,,43.662176,-79.544064,,,,,1
10035,5782,MORTIMER AVE AT GREENWOOD AVE,,43.688723,-79.335351,,,,,1
10036,409,BIRCHMOUNT RD AT EXFORD DR,,43.755109,-79.288084,,,,,1
10037,513,BLOOR ST WEST AT FORESTVIEW RD EAST SIDE,,43.632864,-79.572969,,,,,1
10038,10920,MIDDLEFIELD RD LOOP AT STEELES AVE EAST,,43.835089,-79.268295,,,,,1
10039,4033,KEELE ST AT JARDIN DR NORTH SIDE,,43.796407,-79.498259,,,,,1
10040,4585,ROSELAWN AVE AT BATHURST ST,,43.705328,-79.426129,,,,,1
10041,14086,STAINES RD AT MANTIS RD,,43.821535,-79.220287,,,,,2
10042,5002,SCARLETT RD AT DIXON RD EAST SIDE,,43.701138,-79.527563,,,,,1
10043,3901,JANE ST AT HANEY AVE,,43.673849,-79.494594,,,,,2
10044,3163,WARDEN AVE AT BURN HILL RD,,43.700322,-79.276243,,,,,1
10045,3400,CALVINGTON DR AT RODING ST,,43.731516,-79.492909,,,,,2
10046,13485,QUEENS PLATE DR (WEST) AT TRIPLE CROWN AVE WEST SIDE,,43.722676,-79.602612,,,,,1
10047,8870,WILSON AVE AT LADY YORK AVE,,43.731286,-79.464282,,,,,1
10049,7972,MILITARY TRAIL AT GLADYS RD,,43.783068,-79.179173,,,,,1
10050,9589,MCLEVIN AVE AT SEWELLS RD WEST SIDE,,43.81055,-79.21467,,,,,1
10051,10600,KENNEDY RD AT PERTHSHIRE ST,,43.808759,-79.3003,,,,,1
10052,1186,JONES AVE AT DUNDAS ST EAST,,43.666348,-79.334445,,,,,1
10053,971,DONLANDS AVE AT SAMMON AVE,,43.685941,-79.339653,,,,,1
10054,3073,QUEEN ST EAST AT SUMACH ST,,43.656749,-79.35902,,,,,2
10055,9028,YONGE ST AT MELROSE AVE,,43.733009,-79.40435,,,,,1
10056,7111,SENLAC RD AT YORK CEMETERY,,43.764485,-79.424848,,,,,1
10057,3749,HUMBER BLVD AT WESTON RD WEST SIDE,,43.682812,-79.480568,,,,,1
10058,4409,LANSDOWNE AVE AT TYCOS DR,,43.704167,-79.460337,,,,,1
10059,10447,2900 JANE ST,,43.752653,-79.516641,,,,,1
10060,3986,KEELE ST AT FALSTAFF AVE NORTH SIDE,,43.72062,-79.480569,,,,,1
10061,4880,CHURCH ST AT JANE ST,,43.709183,-79.505771,,,,,1
10062,6662,PHARMACY AVE AT ARNALL AVE,,43.807336,-79.332285,,,,,1
10063,5902,OAKWOOD AVE AT EARNSCLIFFE RD,,43.683817,-79.43745,,,,,1
10064,675,BURNHAMTHORPE RD AT ECHO VALLEY RD WEST SIDE,,43.650353,-79.542643,,,,,2
10065,183,6101 BATHURST ST,,43.787403,-79.446298,,,,,1
10066,9635,BRIMLEY RD AT MANDARIN RD,,43.722453,-79.242027,,,,,1
10068,11947,SUNRISE AVE AT VICTORIA PARK AVE WEST SIDE,,43.719559,-79.301843,,,,,2
10069,4028,KEELE ST AT THE POND RD,,43.771669,-79.492859,,,,,1
10070,4352,800 KIPLING AVE,,43.629254,-79.530187,,,,,1
10071,3826,ISLINGTON AVE AT PRINCE GEORGE DR,,43.672318,-79.535703,,,,,1
10072,10007,MCCOWAN RD AT CARLTON RD,,43.877216,-79.287112,,,,,1
10074,3020,OPPOSITE 60 PARK LANE CIR,,43.729421,-79.367221,,,,,2
10075,2462,FAYWOOD BLVD AT ANSFORD AVE,,43.735935,-79.446771,,,,,1
10076,6822,QUEEN ST EAST AT WINEVA AVE,,43.671101,-79.295314,,,,,1
10077,11159,COMMANDER BLVD AT MCCOWAN RD,,43.796002,-79.262035,,,,,2
10078,1748,THE BRIDLE PATH AT PARK LANE CIR,,43.731016,-79.361593,,,,,2
10079,6733,PHARMACY AVE AT OPPOSITE WALKWAY TO ECCLESFIELD DR,,43.808903,-79.333001,,,,,1
10081,6256,BERRY RD AT BELL MANOR DR,,43.63726,-79.488705,,,,,1
10083,8471,VICTORIA PARK AVE AT IVORDALE CRES (NORTH),,43.755621,-79.314342,,,,,1
10084,715,CALEDONIA RD AT EGLINTON AVE WEST,,43.692778,-79.462035,,,,,2
10085,4698,VICTORIA PARK AVE AT WINSTON AVE,,43.683697,-79.285176,,,,,1
10086,4977,DIXON RD AT CELESTINE DR,,43.693254,-79.562622,,,,,1
10087,4751,AIRPORT RD AT JETLINER RD EAST SIDE,,43.685826,-79.606267,,,,,1
10088,8490,VICTORIA PARK AVE AT PARKWOODS VILLAGE DR,,43.758052,-79.315461,,,,,1
10090,7876,JOHN GARLAND BLVD AT MARTIN GROVE RD,,43.731918,-79.589618,,,,,1
10091,5608,MARTIN GROVE RD AT DIXON RD,,43.691836,-79.571147,,,,,1
10092,8114,SLOANE AVE AT WIGMORE DR,,43.732485,-79.310453,,,,,1
10093,8121,SPADINA AVE AT DUNDAS ST WEST SOUTH SIDE,,43.652513,-79.397997,,,,,1
10094,9412,OPPOSITE 210 MILNER AVE,,43.788344,-79.240698,,,,,1
10095,8756,WESTON RD AT PARKE ST SOUTH SIDE,,43.705964,-79.531163,,,,,2
10096,8732,WESTON RD AT IMOGENE AVE,,43.74288,-79.540492,,,,,1
10097,1309,MCCOWAN RD AT MILNER AVE,,43.785555,-79.256677,,,,,1
10098,1766,BROADVIEW AVE AT WITHROW AVE,,43.669638,-79.353022,,,,,2
10099,5424,1125 LESLIE ST NORTH SIDE,,43.725064,-79.348925,,,,,2
10100,3382,BROWNS LINE AT HORNER AVE SOUTH SIDE,,43.601327,-79.545169,,,,,1
10101,10561,OPPOSITE 7303 WARDEN AVE,,43.830218,-79.327338,,,,,1
10102,3081,QUEEN ST WEST AT BATHURST ST,,43.64734,-79.40369,,,,,2
10103,5375,LAWRENCE AVE WEST AT GREER RD,,43.723812,-79.40861,,,,,2
10104,11519,ROYALCREST RD AT CABERNET CIR,,43.751287,-79.603935,,,,,1
10105,726,CALEDONIA RD AT KEITH AVE,,43.690792,-79.461353,,,,,2
10106,379,BIRCHMOUNT RD AT BERTRAND AVE,,43.735109,-79.279712,,,,,1
10107,13663,MARKHAM RD AT 14TH AVE,,43.856273,-79.25586,,,,,1
10108,3314,BEECHGROVE DR AT BETHLEY DR SOUTH SIDE,,43.768447,-79.159066,,,,,2
10109,8848,WILSON AVE AT DUBRAY AVE,,43.728086,-79.477697,,,,,1
10110,9887,PORT UNION RD AT RAVINE PARK CRES NORTH SIDE,,43.788353,-79.140263,,,,,1
10111,5600,MARTIN GROVE RD AT BETHRIDGE RD,,43.707648,-79.578382,,,,,1
10113,8287,STEELES AVE EAST AT JEWELL ST,,43.799973,-79.41168,,,,,1
10115,5225,LANSDOWNE AVE AT WHYTOCK AVE,,43.653612,-79.440973,,,,,1
10117,8293,STEELES AVE WEST AT NEW WESTMINSTER DR,,43.79002,-79.457323,,,,,1
10119,2654,GELNORCHY RD AT SUNCREST DR,,43.725776,-79.364021,,,,,1
10120,14120,ISLINGTON AVE AT REXDALE BLVD NORTH SIDE,,43.715337,-79.555081,,,,,1
